Data fit to <COOP> functional form

fit temperature range in [443,433]

xData (#.=2)
T  log10(tauFit)                 
=================================
443 -6.65693
433 -6.29029



1000/T  log10(tauFit_fit)            
=================================
2.25734 -6.65693
2.25813 -6.65136
2.25892 -6.64578
2.25972 -6.64021
2.26051 -6.63462
2.2613 -6.62904
2.2621 -6.62345
2.2629 -6.61785
2.26369 -6.61225
2.26449 -6.60665
2.26529 -6.60104
2.26608 -6.59543
2.26688 -6.58982
2.26768 -6.5842
2.26848 -6.57857
2.26928 -6.57295
2.27008 -6.56731
2.27089 -6.56168
2.27169 -6.55604
2.27249 -6.5504
2.27329 -6.54475
2.2741 -6.5391
2.2749 -6.53344
2.27571 -6.52778
2.27651 -6.52212
2.27732 -6.51645
2.27812 -6.51078
2.27893 -6.5051
2.27974 -6.49942
2.28055 -6.49374
2.28136 -6.48805
2.28217 -6.48235
2.28298 -6.47666
2.28379 -6.47096
2.2846 -6.46525
2.28541 -6.45954
2.28622 -6.45383
2.28704 -6.44811
2.28785 -6.44239
2.28866 -6.43666
2.28948 -6.43093
2.29029 -6.4252
2.29111 -6.41946
2.29193 -6.41372
2.29274 -6.40797
2.29356 -6.40222
2.29438 -6.39646
2.2952 -6.3907
2.29602 -6.38494
2.29684 -6.37917
2.29766 -6.3734
2.29848 -6.36762
2.2993 -6.36184
2.30012 -6.35606
2.30094 -6.35027
2.30177 -6.34447
2.30259 -6.33868
2.30342 -6.33287
2.30424 -6.32707
2.30507 -6.32126
2.30589 -6.31544
2.30672 -6.30962
2.30755 -6.3038
2.30838 -6.29797
2.30921 -6.29214
2.31004 -6.2863
2.31087 -6.28046
2.3117 -6.27462
2.31253 -6.26877
2.31336 -6.26292
2.31419 -6.25706
2.31502 -6.2512
2.31586 -6.24533
2.31669 -6.23946
2.31753 -6.23359
2.31836 -6.22771
2.3192 -6.22182
2.32003 -6.21593
2.32087 -6.21004
2.32171 -6.20415
2.32255 -6.19824
2.32339 -6.19234
2.32423 -6.18643
2.32507 -6.18052
2.32591 -6.1746
2.32675 -6.16867
2.32759 -6.16275
2.32843 -6.15682
2.32928 -6.15088
2.33012 -6.14494
2.33097 -6.13899
2.33181 -6.13304
2.33266 -6.12709
2.3335 -6.12113
2.33435 -6.11517
2.3352 -6.1092
2.33604 -6.10323
2.33689 -6.09726
2.33774 -6.09128
2.33859 -6.08529
2.33944 -6.0793
2.34029 -6.07331
2.34115 -6.06731
2.342 -6.06131
2.34285 -6.0553
2.34371 -6.04929
2.34456 -6.04327
2.34542 -6.03725
2.34627 -6.03123
2.34713 -6.0252
2.34798 -6.01916
2.34884 -6.01313
2.3497 -6.00708
2.35056 -6.00104
2.35142 -5.99498
2.35228 -5.98893
2.35314 -5.98287
2.354 -5.9768
2.35486 -5.97073
2.35572 -5.96465
2.35659 -5.95858
2.35745 -5.95249
2.35832 -5.9464
2.35918 -5.94031
2.36005 -5.93421
2.36091 -5.92811
2.36178 -5.922
2.36265 -5.91589
2.36352 -5.90978
2.36438 -5.90366
2.36525 -5.89753
2.36612 -5.8914
2.36699 -5.88527
2.36787 -5.87913
2.36874 -5.87298
2.36961 -5.86684
2.37048 -5.86068
2.37136 -5.85453
2.37223 -5.84836
2.37311 -5.8422
2.37398 -5.83603
2.37486 -5.82985
2.37574 -5.82367
2.37662 -5.81748
2.37749 -5.81129
2.37837 -5.8051
2.37925 -5.7989
2.38013 -5.79269
2.38101 -5.78649
2.3819 -5.78027
2.38278 -5.77405
2.38366 -5.76783
2.38455 -5.7616
2.38543 -5.75537
2.38632 -5.74913
2.3872 -5.74289
2.38809 -5.73665
2.38897 -5.73039
2.38986 -5.72414
2.39075 -5.71788
2.39164 -5.71161
2.39253 -5.70534
2.39342 -5.69907
2.39431 -5.69279
2.3952 -5.6865
2.39609 -5.68021
2.39699 -5.67392
2.39788 -5.66762
2.39878 -5.66131
2.39967 -5.65501
2.40057 -5.64869
2.40146 -5.64237
2.40236 -5.63605
2.40326 -5.62972
2.40415 -5.62339
2.40505 -5.61705
2.40595 -5.61071
2.40685 -5.60436
2.40776 -5.59801
2.40866 -5.59165
2.40956 -5.58529
2.41046 -5.57892
2.41137 -5.57255
2.41227 -5.56618
2.41318 -5.55979
2.41408 -5.55341
2.41499 -5.54702
2.41589 -5.54062
2.4168 -5.53422
2.41771 -5.52781
2.41862 -5.5214
2.41953 -5.51499
2.42044 -5.50857
2.42135 -5.50214
2.42226 -5.49571
2.42318 -5.48927
2.42409 -5.48283
2.425 -5.47639
2.42592 -5.46994
2.42683 -5.46348
2.42775 -5.45702
2.42867 -5.45056
2.42958 -5.44409
2.4305 -5.43761
2.43142 -5.43113
2.43234 -5.42464
2.43326 -5.41815
2.43418 -5.41166
2.4351 -5.40516
2.43603 -5.39865
2.43695 -5.39214
2.43787 -5.38563
2.4388 -5.37911
2.43972 -5.37258
2.44065 -5.36605
2.44157 -5.35951
2.4425 -5.35297
2.44343 -5.34643
2.44436 -5.33987
2.44529 -5.33332
2.44622 -5.32676
2.44715 -5.32019
2.44808 -5.31362
2.44901 -5.30704
2.44994 -5.30046
2.45088 -5.29387
2.45181 -5.28728
2.45275 -5.28069
2.45368 -5.27408
2.45462 -5.26748
2.45556 -5.26086
2.45649 -5.25425
2.45743 -5.24762
2.45837 -5.241
2.45931 -5.23436
2.46025 -5.22772
2.46119 -5.22108
2.46214 -5.21443
2.46308 -5.20778
2.46402 -5.20112
2.46497 -5.19445
2.46591 -5.18778
2.46686 -5.18111
2.4678 -5.17443
2.46875 -5.16774
2.4697 -5.16105
2.47065 -5.15436
2.4716 -5.14766
2.47255 -5.14095
2.4735 -5.13424
2.47445 -5.12752
2.4754 -5.1208
2.47636 -5.11407
2.47731 -5.10734
2.47826 -5.1006
2.47922 -5.09386
2.48018 -5.08711
2.48113 -5.08036
2.48209 -5.0736
2.48305 -5.06683
2.48401 -5.06006
2.48497 -5.05329
2.48593 -5.04651
2.48689 -5.03972
2.48785 -5.03293
2.48881 -5.02613
2.48978 -5.01933
2.49074 -5.01252
2.49171 -5.00571
2.49267 -4.99889
2.49364 -4.99207
2.49461 -4.98524
2.49557 -4.97841
2.49654 -4.97157
2.49751 -4.96472
2.49848 -4.95787
2.49945 -4.95101
2.50042 -4.94415
2.5014 -4.93729
2.50237 -4.93041
2.50334 -4.92354
2.50432 -4.91665
2.50529 -4.90976
2.50627 -4.90287
2.50725 -4.89597
2.50822 -4.88906
2.5092 -4.88215
2.51018 -4.87524
2.51116 -4.86831
2.51214 -4.86139
2.51313 -4.85445
2.51411 -4.84752
2.51509 -4.84057
2.51607 -4.83362
2.51706 -4.82667
2.51804 -4.81971
2.51903 -4.81274
2.52002 -4.80577
2.52101 -4.79879
2.52199 -4.79181
2.52298 -4.78482
2.52397 -4.77783
2.52496 -4.77083
2.52596 -4.76382
2.52695 -4.75681
2.52794 -4.74979
2.52894 -4.74277
2.52993 -4.73575
2.53093 -4.72871
2.53192 -4.72167
2.53292 -4.71463
2.53392 -4.70758
2.53492 -4.70052
